index,sub_index,led_num,x,y,z
1,0,100,-130.484,109.443,99.0643
1,0,101,-130.987,109.059,98.8930
1,0,102,-131.491,108.675,98.7218
1,0,103,-131.995,108.291,98.5505
1,0,104,-132.499,107.907,98.3793
1,0,105,-133.003,107.524,98.2080
1,0,106,-133.507,107.140,98.0368
1,1,0,-88.8162,114.898,132.401
1,1,1,-89.3682,114.575,132.254
1,1,2,-89.9202,114.253,132.106
1,1,3,-90.4723,113.930,131.958
1,1,4,-91.0243,113.607,131.811
1,1,5,-91.5763,113.285,131.663
1,1,6,-92.1283,112.962,131.516
1,1,7,-92.6803,112.640,131.368
1,1,8,-93.2324,112.317,131.221
1,1,9,-93.7844,111.995,131.073
1,1,10,-94.3364,111.672,130.925
1,1,11,-94.8884,111.349,130.778
1,1,12,-95.4404,111.027,130.630
1,1,13,-95.9925,110.704,130.483
1,1,14,-96.5445,110.382,130.335
1,1,15,-97.0965,110.059,130.187
1,1,16,-97.6485,109.737,130.040
1,1,17,-98.2005,109.414,129.892
1,1,18,-98.7526,109.091,129.745
1,1,19,-99.3046,108.769,129.597
1,1,20,-99.8566,108.446,129.450
1,1,21,-100.409,108.124,129.302
1,1,22,-100.961,107.801,129.154
1,1,23,-101.513,107.479,129.007
1,1,24,-102.065,107.156,128.859
1,1,25,-102.617,106.833,128.712
1,1,26,-103.169,106.511,128.564
1,1,27,-103.721,106.188,128.416
1,1,28,-104.273,105.866,128.269
1,1,29,-104.825,105.543,128.121
1,1,30,-105.377,105.221,127.974
1,1,31,-105.929,104.898,127.826
1,1,32,-106.481,104.576,127.679
1,1,33,-107.033,104.253,127.531
1,1,34,-107.585,103.930,127.383
1,1,35,-108.137,103.608,127.236
1,1,36,-108.158,103.595,127.230
1,1,37,-107.986,104.126,126.885
1,1,38,-107.813,104.657,126.540
1,1,39,-107.641,105.188,126.195
1,1,40,-107.468,105.719,125.850
1,1,41,-107.296,106.250,125.505
1,1,42,-107.123,106.780,125.160
1,1,43,-106.951,107.311,124.815
1,1,44,-106.779,107.842,124.470
1,1,45,-106.606,108.373,124.125
1,1,46,-106.434,108.904,123.780
1,1,47,-106.261,109.435,123.435
1,1,48,-106.089,109.965,123.090
1,1,49,-105.916,110.496,122.745
1,1,50,-105.744,111.027,122.400
1,1,51,-105.571,111.558,122.055
1,1,52,-105.399,112.089,121.711
1,1,53,-105.226,112.620,121.366
1,1,54,-105.054,113.151,121.021
1,1,55,-104.881,113.681,120.676
1,1,56,-104.709,114.212,120.331
1,1,57,-104.536,114.743,119.986
1,1,58,-104.364,115.274,119.641
1,1,59,-104.191,115.805,119.296
1,1,60,-104.019,116.336,118.951
1,1,61,-103.846,116.867,118.606
1,1,62,-103.674,117.397,118.261
1,1,63,-103.501,117.928,117.916
1,1,64,-103.329,118.459,117.571
1,1,65,-103.156,118.990,117.226
1,1,66,-102.984,119.521,116.881
1,1,67,-102.811,120.052,116.536
1,1,68,-102.639,120.582,116.191
1,1,69,-102.466,121.113,115.846
1,1,70,-102.294,121.644,115.501
1,1,71,-102.121,122.175,115.156
1,1,72,-102.107,122.218,115.128
1,1,73,-101.728,122.009,115.621
1,1,74,-101.349,121.800,116.114
1,1,75,-100.969,121.591,116.607
1,1,76,-100.590,121.382,117.100
1,1,77,-100.211,121.174,117.593
1,1,78,-99.8315,120.965,118.086
1,1,79,-99.4522,120.756,118.579
1,1,80,-99.0728,120.547,119.072
1,1,81,-98.6935,120.338,119.565
1,1,82,-98.3142,120.129,120.058
1,1,83,-97.9348,119.920,120.551
1,1,84,-97.5555,119.711,121.044
1,1,85,-97.1762,119.502,121.537
1,1,86,-96.7969,119.293,122.030
1,1,87,-96.4175,119.084,122.523
1,1,88,-96.0382,118.875,123.016
1,1,89,-95.6589,118.666,123.509
1,1,90,-95.2795,118.457,124.002
1,1,91,-94.9002,118.249,124.495
1,1,92,-94.5209,118.040,124.987
1,1,93,-94.1416,117.831,125.480
1,1,94,-93.7622,117.622,125.973
1,1,95,-93.3829,117.413,126.466
1,1,96,-93.0036,117.204,126.959
1,1,97,-92.6242,116.995,127.452
1,1,98,-92.2449,116.786,127.945
1,1,99,-91.8656,116.577,128.438
1,1,100,-91.4863,116.368,128.931
1,1,101,-91.1069,116.159,129.424
1,1,102,-90.7276,115.950,129.917
1,1,103,-90.3483,115.741,130.410
1,1,104,-89.9689,115.533,130.903
1,1,105,-89.5896,115.324,131.396
1,1,106,-89.2103,115.115,131.889
1,1,107,-88.8310,114.906,132.382
1,2,0,-88.2843,136.974,109.724
1,2,1,-87.8983,136.771,110.214
1,2,2,-87.5122,136.568,110.704
1,2,3,-87.1262,136.365,111.194
1,2,4,-86.7402,136.162,111.685
1,2,5,-86.3542,135.959,112.175
1,2,6,-85.9682,135.756,112.665
1,2,7,-85.5821,135.553,113.155
1,2,8,-85.1961,135.350,113.645
1,2,9,-84.8101,135.147,114.136
1,2,10,-84.4241,134.944,114.626
1,2,11,-84.0381,134.741,115.116
1,2,12,-83.6521,134.538,115.606
1,2,13,-83.2660,134.335,116.097
1,2,14,-82.8800,134.132,116.587
1,2,15,-82.4940,133.929,117.077
1,2,16,-82.1080,133.725,117.567
1,2,17,-81.7220,133.522,118.057
1,2,18,-81.3359,133.319,118.548
1,2,19,-80.9499,133.116,119.038
1,2,20,-80.5639,132.913,119.528
1,2,21,-80.1779,132.710,120.018
1,2,22,-79.7919,132.507,120.509
1,2,23,-79.4059,132.304,120.999
1,2,24,-79.0198,132.101,121.489
1,2,25,-78.6338,131.898,121.979
1,2,26,-78.2478,131.695,122.469
1,2,27,-77.8618,131.492,122.960
1,2,28,-77.4758,131.289,123.450
1,2,29,-77.0897,131.086,123.940
1,2,30,-76.7037,130.883,124.430
1,2,31,-76.3177,130.680,124.920
1,2,32,-75.9317,130.476,125.411
1,2,33,-75.5457,130.273,125.901
1,2,34,-75.1597,130.070,126.391
1,2,35,-74.9233,129.946,126.691
1,2,36,-74.7178,130.410,126.275
1,2,37,-74.5122,130.874,125.859
1,2,38,-74.3067,131.338,125.443
1,2,39,-74.1011,131.801,125.027
1,2,40,-73.8956,132.265,124.611
1,2,41,-73.6900,132.729,124.195
1,2,42,-73.4844,133.193,123.778
1,2,43,-73.2789,133.657,123.362
1,2,44,-73.0733,134.121,122.946
1,2,45,-72.8678,134.585,122.530
1,2,46,-72.6622,135.048,122.114
1,2,47,-72.4567,135.512,121.698
1,2,48,-72.2511,135.976,121.282
1,2,49,-72.0456,136.440,120.866
1,2,50,-71.8400,136.904,120.450
1,2,51,-71.6345,137.368,120.034
1,2,52,-71.4289,137.832,119.617
1,2,53,-71.2233,138.295,119.201
1,2,54,-71.0178,138.759,118.785
1,2,55,-70.8122,139.223,118.369
1,2,56,-70.6067,139.687,117.953
1,2,57,-70.4011,140.151,117.537
1,2,58,-70.1956,140.615,117.121
1,2,59,-69.9900,141.079,116.705
1,2,60,-69.7845,141.542,116.289
1,2,61,-69.5789,142.006,115.873
1,2,62,-69.3733,142.470,115.456
1,2,63,-69.1678,142.934,115.040
1,2,64,-68.9622,143.398,114.624
1,2,65,-68.7567,143.862,114.208
1,2,66,-68.5511,144.326,113.792
1,2,67,-68.3456,144.789,113.376
1,2,68,-68.1400,145.253,112.960
1,2,69,-67.9345,145.717,112.544
1,2,70,-67.7289,146.181,112.128
1,2,71,-67.5928,146.488,111.852
1,2,72,-68.1864,146.215,111.791
1,2,73,-68.7800,145.942,111.730
1,2,74,-69.3736,145.669,111.669
1,2,75,-69.9672,145.396,111.608
1,2,76,-70.5608,145.123,111.547
1,2,77,-71.1543,144.850,111.486
1,2,78,-71.7479,144.578,111.425
1,2,79,-72.3415,144.305,111.364
1,2,80,-72.9351,144.032,111.303
1,2,81,-73.5287,143.759,111.242
1,2,82,-74.1223,143.486,111.180
1,2,83,-74.7159,143.213,111.119
1,2,84,-75.3094,142.940,111.058
1,2,85,-75.9030,142.667,110.997
1,2,86,-76.4966,142.394,110.936
1,2,87,-77.0902,142.121,110.875
1,2,88,-77.6838,141.848,110.814
1,2,89,-78.2774,141.575,110.753
1,2,90,-78.8709,141.303,110.692
1,2,91,-79.4645,141.030,110.631
1,2,92,-80.0581,140.757,110.570
1,2,93,-80.6517,140.484,110.509
1,2,94,-81.2453,140.211,110.448
1,2,95,-81.8389,139.938,110.387
1,2,96,-82.4325,139.665,110.326
1,2,97,-83.0260,139.392,110.265
1,2,98,-83.6196,139.119,110.204
1,2,99,-84.2132,138.846,110.142
1,2,100,-84.8068,138.573,110.081
1,2,101,-85.4004,138.300,110.020
1,2,102,-85.9940,138.027,109.959
1,2,103,-86.5876,137.755,109.898
1,2,104,-87.1811,137.482,109.837
1,2,105,-87.7747,137.209,109.776
1,3,0,-32.5308,137.795,135.578
1,3,1,-33.1548,137.592,135.578
1,3,2,-33.7789,137.390,135.578
1,3,3,-34.4029,137.187,135.578
1,3,4,-35.0270,136.984,135.578
1,3,5,-35.6510,136.781,135.578
1,3,6,-36.2751,136.579,135.578
1,3,7,-36.8991,136.376,135.578
1,3,8,-37.5232,136.173,135.578
1,3,9,-38.1472,135.970,135.578
1,3,10,-38.7713,135.768,135.578
1,3,11,-39.3953,135.565,135.578
1,3,12,-40.0194,135.362,135.578
1,3,13,-40.6434,135.159,135.578
1,3,14,-41.2675,134.956,135.578
1,3,15,-41.8916,134.754,135.578
1,3,16,-42.5156,134.551,135.578
1,3,17,-43.1397,134.348,135.578
1,3,18,-43.7637,134.145,135.578
1,3,19,-44.3878,133.943,135.578
1,3,20,-45.0118,133.740,135.578
1,3,21,-45.6359,133.537,135.578
1,3,22,-46.2599,133.334,135.578
1,3,23,-46.8840,133.132,135.578
1,3,24,-47.5080,132.929,135.578
1,3,25,-48.1321,132.726,135.578
1,3,26,-48.7561,132.523,135.578
1,3,27,-49.3802,132.320,135.578
1,3,28,-50.0042,132.118,135.578
1,3,29,-50.6283,131.915,135.578
1,3,30,-51.2523,131.712,135.578
1,3,31,-51.8764,131.509,135.578
1,3,32,-52.5005,131.307,135.578
1,3,33,-53.1245,131.104,135.578
1,3,34,-53.7486,130.901,135.578
1,3,35,-54.3726,130.698,135.578
1,3,36,-54.6761,130.600,135.578
1,3,37,-54.4755,131.064,135.161
1,3,38,-54.2749,131.529,134.743
1,3,39,-54.0744,131.993,134.325
1,3,40,-53.8738,132.458,133.907
1,3,41,-53.6733,132.922,133.489
1,3,42,-53.4727,133.387,133.071
1,3,43,-53.2722,133.851,132.653
1,3,44,-53.0716,134.315,132.236
1,3,45,-52.8711,134.780,131.818
1,3,46,-52.6705,135.244,131.400
1,3,47,-52.4700,135.709,130.982
1,3,48,-52.2694,136.173,130.564
1,3,49,-52.0689,136.638,130.146
1,3,50,-51.8683,137.102,129.728
1,3,51,-51.6678,137.567,129.311
1,3,52,-51.4672,138.031,128.893
1,3,53,-51.2667,138.496,128.475
1,3,54,-51.0661,138.960,128.057
1,3,55,-50.8655,139.425,127.639
1,3,56,-50.6650,139.889,127.221
1,3,57,-50.4644,140.353,126.803
1,3,58,-50.2639,140.818,126.385
1,3,59,-50.0633,141.282,125.968
1,3,60,-49.8628,141.747,125.550
1,3,61,-49.6622,142.211,125.132
1,3,62,-49.4617,142.676,124.714
1,3,63,-49.2611,143.140,124.296
1,3,64,-49.0606,143.605,123.878
1,3,65,-48.8600,144.069,123.460
1,3,66,-48.6595,144.534,123.043
1,3,67,-48.4589,144.998,122.625
1,3,68,-48.2584,145.463,122.207
1,3,69,-48.0578,145.927,121.789
1,3,70,-47.8572,146.391,121.371
1,3,71,-47.6908,146.777,121.024
1,3,72,-47.2555,146.519,121.442
1,3,73,-46.8202,146.261,121.860
1,3,74,-46.3850,146.003,122.278
1,3,75,-45.9497,145.746,122.696
1,3,76,-45.5145,145.488,123.114
1,3,77,-45.0792,145.230,123.531
1,3,78,-44.6440,144.972,123.949
1,3,79,-44.2087,144.714,124.367
1,3,80,-43.7735,144.456,124.785
1,3,81,-43.3382,144.198,125.203
1,3,82,-42.9030,143.940,125.621
1,3,83,-42.4677,143.683,126.039
1,3,84,-42.0324,143.425,126.456
1,3,85,-41.5972,143.167,126.874
1,3,86,-41.1619,142.909,127.292
1,3,87,-40.7267,142.651,127.710
1,3,88,-40.2914,142.393,128.128
1,3,89,-39.8562,142.135,128.546
1,3,90,-39.4209,141.877,128.964
1,3,91,-38.9857,141.620,129.381
1,3,92,-38.5504,141.362,129.799
1,3,93,-38.1151,141.104,130.217
1,3,94,-37.6799,140.846,130.635
1,3,95,-37.2446,140.588,131.053
1,3,96,-36.8094,140.330,131.471
1,3,97,-36.3741,140.072,131.889
1,3,98,-35.9389,139.814,132.307
1,3,99,-35.5036,139.557,132.724
1,3,100,-35.0684,139.299,133.142
1,3,101,-34.6331,139.041,133.560
1,3,102,-34.1979,138.783,133.978
1,3,103,-33.7626,138.525,134.396
1,3,104,-33.3273,138.267,134.814
1,3,105,-32.8921,138.009,135.232
1,4,0,-31.4197,158.241,111.852
1,4,1,-30.9808,157.987,112.268
1,4,2,-30.5418,157.732,112.684
1,4,3,-30.1029,157.478,113.100
1,4,4,-29.6640,157.224,113.517
1,4,5,-29.2250,156.969,113.933
1,4,6,-28.7861,156.715,114.349
1,4,7,-28.3471,156.460,114.765
1,4,8,-27.9082,156.206,115.181
1,4,9,-27.4692,155.951,115.597
1,4,10,-27.0303,155.697,116.013
1,4,11,-26.5914,155.442,116.429
1,4,12,-26.1524,155.188,116.845
1,4,13,-25.7135,154.934,117.261
1,4,14,-25.2745,154.679,117.678
1,4,15,-24.8356,154.425,118.094
1,4,16,-24.3966,154.170,118.510
1,4,17,-23.9577,153.916,118.926
1,4,18,-23.5187,153.661,119.342
1,4,19,-23.0798,153.407,119.758
1,4,20,-22.6409,153.152,120.174
1,4,21,-22.2019,152.898,120.590
1,4,22,-21.7630,152.644,121.006
1,4,23,-21.3240,152.389,121.423
1,4,24,-20.8851,152.135,121.839
1,4,25,-20.4461,151.880,122.255
1,4,26,-20.0072,151.626,122.671
1,4,27,-19.5683,151.371,123.087
1,4,28,-19.1293,151.117,123.503
1,4,29,-18.6904,150.862,123.919
1,4,30,-18.2514,150.608,124.335
1,4,31,-17.8125,150.354,124.751
1,4,32,-17.3735,150.099,125.167
1,4,33,-16.9346,149.845,125.584
1,4,34,-16.4956,149.590,126.000
1,4,35,-16.0567,149.336,126.416
1,4,36,-15.7661,149.167,126.691
1,4,37,-15.5732,149.559,126.201
1,4,38,-15.3802,149.950,125.711
1,4,39,-15.1873,150.341,125.221
1,4,40,-14.9944,150.732,124.730
1,4,41,-14.8014,151.123,124.240
1,4,42,-14.6085,151.514,123.750
1,4,43,-14.4156,151.906,123.260
1,4,44,-14.2226,152.297,122.769
1,4,45,-14.0297,152.688,122.279
1,4,46,-13.8367,153.079,121.789
1,4,47,-13.6438,153.470,121.299
1,4,48,-13.4509,153.861,120.809
1,4,49,-13.2579,154.253,120.318
1,4,50,-13.0650,154.644,119.828
1,4,51,-12.8720,155.035,119.338
1,4,52,-12.6791,155.426,118.848
1,4,53,-12.4862,155.817,118.358
1,4,54,-12.2932,156.209,117.867
1,4,55,-12.1003,156.600,117.377
1,4,56,-11.9073,156.991,116.887
1,4,57,-11.7144,157.382,116.397
1,4,58,-11.5215,157.773,115.906
1,4,59,-11.3285,158.164,115.416
1,4,60,-11.1356,158.556,114.926
1,4,61,-10.9427,158.947,114.436
1,4,62,-10.7497,159.338,113.946
1,4,63,-10.5568,159.729,113.455
1,4,64,-10.3638,160.120,112.965
1,4,65,-10.1709,160.511,112.475
1,4,66,-9.97796,160.903,111.985
1,4,67,-9.78502,161.294,111.495
1,4,68,-9.59208,161.685,111.004
1,4,69,-9.39914,162.076,110.514
1,4,70,-9.20620,162.467,110.024
1,4,71,-9.08808,162.707,109.724
1,4,72,-9.72872,162.579,109.785
1,4,73,-10.3694,162.451,109.846
1,4,74,-11.0100,162.323,109.907
1,4,75,-11.6506,162.194,109.968
1,4,76,-12.2913,162.066,110.029
1,4,77,-12.9319,161.938,110.090
1,4,78,-13.5725,161.810,110.151
1,4,79,-14.2132,161.682,110.212
1,4,80,-14.8538,161.554,110.273
1,4,81,-15.4945,161.426,110.334
1,4,82,-16.1351,161.298,110.395
1,4,83,-16.7757,161.170,110.456
1,4,84,-17.4164,161.041,110.517
1,4,85,-18.0570,160.913,110.579
1,4,86,-18.6977,160.785,110.640
1,4,87,-19.3383,160.657,110.701
1,4,88,-19.9789,160.529,110.762
1,4,89,-20.6196,160.401,110.823
1,4,90,-21.2602,160.273,110.884
1,4,91,-21.9009,160.145,110.945
1,4,92,-22.5415,160.017,111.006
1,4,93,-23.1821,159.889,111.067
1,4,94,-23.8228,159.760,111.128
1,4,95,-24.4634,159.632,111.189
1,4,96,-25.1040,159.504,111.250
1,4,97,-25.7447,159.376,111.311
1,4,98,-26.3853,159.248,111.372
1,4,99,-27.0260,159.120,111.433
1,4,100,-27.6666,158.992,111.494
1,4,101,-28.3072,158.864,111.555
1,4,102,-28.9479,158.736,111.617
1,4,103,-29.5885,158.608,111.678
1,4,104,-30.2292,158.479,111.739
1,4,105,-30.8698,158.351,111.800
1,5,0,26.6102,147.384,127.230
1,5,1,25.9740,147.321,127.378
1,5,2,25.3378,147.257,127.525
1,5,3,24.7016,147.194,127.673
1,5,4,24.0654,147.130,127.820
1,5,5,23.4292,147.067,127.968
1,5,6,22.7931,147.003,128.116
1,5,7,22.1569,146.940,128.263
1,5,8,21.5207,146.876,128.411
1,5,9,20.8845,146.813,128.558
1,5,10,20.2483,146.749,128.706
1,5,11,19.6121,146.686,128.853
1,5,12,18.9759,146.622,129.001
1,5,13,18.3397,146.559,129.149
1,5,14,17.7035,146.495,129.296
1,5,15,17.0673,146.432,129.444
1,5,16,16.4311,146.368,129.591
1,5,17,15.7949,146.305,129.739
1,5,18,15.1587,146.241,129.887
1,5,19,14.5225,146.178,130.034
1,5,20,13.8863,146.114,130.182
1,5,21,13.2502,146.051,130.329
1,5,22,12.6140,145.987,130.477
1,5,23,11.9778,145.924,130.624
1,5,24,11.3416,145.860,130.772
1,5,25,10.7054,145.797,130.920
1,5,26,10.0692,145.733,131.067
1,5,27,9.43299,145.670,131.215
1,5,28,8.79680,145.606,131.362
1,5,29,8.16060,145.543,131.510
1,5,30,7.52441,145.479,131.658
1,5,31,6.88822,145.415,131.805
1,5,32,6.25202,145.352,131.953
1,5,33,5.61583,145.288,132.100
1,5,34,4.97964,145.225,132.248
1,5,35,4.34344,145.161,132.395
1,5,36,4.31867,145.159,132.401
1,5,37,4.50275,145.551,131.908
1,5,38,4.68683,145.943,131.415
1,5,39,4.87091,146.335,130.922
1,5,40,5.05499,146.727,130.429
1,5,41,5.23907,147.119,129.936
1,5,42,5.42316,147.511,129.443
1,5,43,5.60724,147.903,128.950
1,5,44,5.79132,148.295,128.457
1,5,45,5.97540,148.687,127.964
1,5,46,6.15948,149.079,127.472
1,5,47,6.34356,149.471,126.979
1,5,48,6.52764,149.863,126.486
1,5,49,6.71172,150.255,125.993
1,5,50,6.89580,150.647,125.500
1,5,51,7.07988,151.039,125.007
1,5,52,7.26396,151.431,124.514
1,5,53,7.44804,151.823,124.021
1,5,54,7.63212,152.215,123.528
1,5,55,7.81620,152.607,123.035
1,5,56,8.00028,152.999,122.542
1,5,57,8.18436,153.391,122.049
1,5,58,8.36844,153.783,121.556
1,5,59,8.55252,154.175,121.063
1,5,60,8.73660,154.567,120.570
1,5,61,8.92068,154.959,120.077
1,5,62,9.10476,155.351,119.584
1,5,63,9.28884,155.743,119.091
1,5,64,9.47292,156.135,118.598
1,5,65,9.65700,156.527,118.105
1,5,66,9.84108,156.919,117.612
1,5,67,10.0252,157.311,117.119
1,5,68,10.2092,157.703,116.626
1,5,69,10.3933,158.095,116.133
1,5,70,10.5774,158.487,115.640
1,5,71,10.7615,158.879,115.147
1,5,72,10.7687,158.894,115.128
1,5,73,11.2202,158.566,115.473
1,5,74,11.6718,158.238,115.818
1,5,75,12.1234,157.910,116.163
1,5,76,12.5749,157.581,116.508
1,5,77,13.0265,157.253,116.853
1,5,78,13.4781,156.925,117.198
1,5,79,13.9296,156.597,117.543
1,5,80,14.3812,156.269,117.888
1,5,81,14.8328,155.941,118.233
1,5,82,15.2843,155.613,118.578
1,5,83,15.7359,155.285,118.923
1,5,84,16.1875,154.957,119.268
1,5,85,16.6390,154.629,119.613
1,5,86,17.0906,154.301,119.958
1,5,87,17.5422,153.973,120.303
1,5,88,17.9938,153.644,120.648
1,5,89,18.4453,153.316,120.993
1,5,90,18.8969,152.988,121.338
1,5,91,19.3485,152.660,121.683
1,5,92,19.8000,152.332,122.027
1,5,93,20.2516,152.004,122.372
1,5,94,20.7032,151.676,122.717
1,5,95,21.1547,151.348,123.062
1,5,96,21.6063,151.020,123.407
1,5,97,22.0579,150.692,123.752
1,5,98,22.5094,150.364,124.097
1,5,99,22.9610,150.036,124.442
1,5,100,23.4126,149.707,124.787
1,5,101,23.8642,149.379,125.132
1,5,102,24.3157,149.051,125.477
1,5,103,24.7673,148.723,125.822
1,5,104,25.2189,148.395,126.167
1,5,105,25.6704,148.067,126.512
1,5,106,26.1220,147.739,126.857
1,5,107,26.5736,147.411,127.202
1,6,0,23.5031,165.641,103.859
1,6,1,23.9546,165.313,104.204
1,6,2,24.4062,164.985,104.549
1,6,3,24.8578,164.657,104.894
1,6,4,25.3094,164.328,105.239
1,6,5,25.7609,164.000,105.584
1,6,6,26.2125,163.672,105.929
1,6,7,26.6641,163.344,106.274
1,6,8,27.1156,163.016,106.619
1,6,9,27.5672,162.688,106.964
1,6,10,28.0188,162.360,107.309
1,6,11,28.4703,162.032,107.654
1,6,12,28.9219,161.704,107.999
1,6,13,29.3735,161.376,108.344
1,6,14,29.8250,161.048,108.689
1,6,15,30.2766,160.720,109.034
1,6,16,30.7282,160.391,109.379
1,6,17,31.1797,160.063,109.724
1,6,18,31.6313,159.735,110.069
1,6,19,32.0829,159.407,110.414
1,6,20,32.5345,159.079,110.759
1,6,21,32.9860,158.751,111.104
1,6,22,33.4376,158.423,111.449
1,6,23,33.8892,158.095,111.794
1,6,24,34.3407,157.767,112.139
1,6,25,34.7923,157.439,112.484
1,6,26,35.2439,157.111,112.828
1,6,27,35.6954,156.783,113.173
1,6,28,36.1470,156.454,113.518
1,6,29,36.5986,156.126,113.863
1,6,30,37.0501,155.798,114.208
1,6,31,37.5017,155.470,114.553
1,6,32,37.9533,155.142,114.898
1,6,33,38.4048,154.814,115.243
1,6,34,38.8564,154.486,115.588
1,6,35,39.3080,154.158,115.933
1,6,36,39.7596,153.830,116.278
1,6,37,40.0799,153.597,116.523
1,6,38,40.2273,153.936,115.980
1,6,39,40.3747,154.274,115.438
1,6,40,40.5222,154.613,114.896
1,6,41,40.6696,154.951,114.353
1,6,42,40.8170,155.290,113.811
1,6,43,40.9645,155.629,113.268
1,6,44,41.1119,155.967,112.726
1,6,45,41.2593,156.306,112.184
1,6,46,41.4067,156.644,111.641
1,6,47,41.5542,156.983,111.099
1,6,48,41.7016,157.321,110.557
1,6,49,41.8490,157.660,110.014
1,6,50,41.9965,157.999,109.472
1,6,51,42.1439,158.337,108.929
1,6,52,42.2913,158.676,108.387
1,6,53,42.4388,159.014,107.845
1,6,54,42.5862,159.353,107.302
1,6,55,42.7336,159.691,106.760
1,6,56,42.8811,160.030,106.217
1,6,57,43.0285,160.369,105.675
1,6,58,43.1759,160.707,105.133
1,6,59,43.3234,161.046,104.590
1,6,60,43.4708,161.384,104.048
1,6,61,43.6182,161.723,103.505
1,6,62,43.7657,162.061,102.963
1,6,63,43.9131,162.400,102.421
1,6,64,44.0605,162.739,101.878
1,6,65,44.2079,163.077,101.336
1,6,66,44.3554,163.416,100.793
1,6,67,44.5028,163.754,100.251
1,6,68,44.6502,164.093,99.7087
1,6,69,44.7977,164.431,99.1663
1,6,70,44.9451,164.770,98.6239
1,6,71,45.0925,165.109,98.0815
1,6,72,45.1103,165.149,98.0162
1,6,73,44.4770,165.164,98.1874
1,6,74,43.8438,165.178,98.3587
1,6,75,43.2105,165.193,98.5299
1,6,76,42.5772,165.207,98.7012
1,6,77,41.9440,165.221,98.8724
1,6,78,41.3107,165.236,99.0437
1,6,79,40.6775,165.250,99.2149
1,6,80,40.0442,165.265,99.3862
1,6,81,39.4109,165.279,99.5574
1,6,82,38.7777,165.293,99.7287
1,6,83,38.1444,165.308,99.8999
1,6,84,37.5111,165.322,100.071
1,6,85,36.8779,165.337,100.242
1,6,86,36.2446,165.351,100.414
1,6,87,35.6113,165.365,100.585
1,6,88,34.9781,165.380,100.756
1,6,89,34.3448,165.394,100.927
1,6,90,33.7116,165.409,101.099
1,6,91,33.0783,165.423,101.270
1,6,92,32.4450,165.437,101.441
1,6,93,31.8118,165.452,101.612
1,6,94,31.1785,165.466,101.784
1,6,95,30.5452,165.481,101.955
1,6,96,29.9120,165.495,102.126
1,6,97,29.2787,165.509,102.297
1,6,98,28.6455,165.524,102.469
1,6,99,28.0122,165.538,102.640
1,6,100,27.3789,165.553,102.811
1,6,101,26.7457,165.567,102.982
1,6,102,26.1124,165.581,103.154
1,6,103,25.4791,165.596,103.325
1,6,104,24.8459,165.610,103.496
1,6,105,24.2126,165.625,103.667
1,6,106,23.5793,165.639,103.839
1,7,0,-104.016,88.5587,141.186
1,7,1,-103.603,88.2738,141.610
1,7,2,-103.191,87.9890,142.033
1,7,3,-102.778,87.7041,142.457
1,7,4,-102.366,87.4192,142.880
1,7,5,-101.954,87.1344,143.304
1,7,6,-101.541,86.8495,143.727
1,7,7,-101.129,86.5646,144.151
1,7,8,-100.717,86.2798,144.574
1,7,9,-100.304,85.9949,144.998
1,7,10,-99.8920,85.7100,145.421
1,7,11,-99.4797,85.4252,145.845
1,7,12,-99.0673,85.1403,146.269
1,7,13,-98.6550,84.8554,146.692
1,7,14,-98.2426,84.5706,147.116
1,7,15,-97.8303,84.2857,147.539
1,7,16,-97.4179,84.0009,147.963
1,7,17,-97.0056,83.7160,148.386
1,7,18,-96.5932,83.4311,148.810
1,7,19,-96.1809,83.1463,149.233
1,7,20,-95.7685,82.8614,149.657
1,7,21,-95.3562,82.5765,150.080
1,7,22,-94.9438,82.2917,150.504
1,7,23,-94.5315,82.0068,150.927
1,7,24,-94.1191,81.7219,151.351
1,7,25,-93.7068,81.4371,151.774
1,7,26,-93.2944,81.1522,152.198
1,7,27,-92.8821,80.8673,152.621
1,7,28,-92.4697,80.5825,153.045
1,7,29,-92.0574,80.2976,153.469
1,7,30,-91.6450,80.0127,153.892
1,7,31,-91.2327,79.7279,154.316
1,7,32,-90.8203,79.4430,154.739
1,7,33,-90.4080,79.1582,155.163
1,7,34,-89.9956,78.8733,155.586
1,7,35,-89.6416,78.6288,155.950
1,7,36,-89.5065,79.2135,155.684
1,7,37,-89.3713,79.7982,155.419
1,7,38,-89.2362,80.3829,155.154
1,7,39,-89.1010,80.9677,154.889
1,7,40,-88.9659,81.5524,154.623
1,7,41,-88.8307,82.1371,154.358
1,7,42,-88.6956,82.7218,154.093
1,7,43,-88.5604,83.3066,153.827
1,7,44,-88.4253,83.8913,153.562
1,7,45,-88.2901,84.4760,153.297
1,7,46,-88.1550,85.0607,153.031
1,7,47,-88.0198,85.6455,152.766
1,7,48,-87.8847,86.2302,152.501
1,7,49,-87.7495,86.8149,152.235
1,7,50,-87.6144,87.3996,151.970
1,7,51,-87.4792,87.9844,151.705
1,7,52,-87.3441,88.5691,151.440
1,7,53,-87.2089,89.1538,151.174
1,7,54,-87.0738,89.7386,150.909
1,7,55,-86.9387,90.3233,150.644
1,7,56,-86.8035,90.9080,150.378
1,7,57,-86.6684,91.4927,150.113
1,7,58,-86.5332,92.0775,149.848
1,7,59,-86.3981,92.6622,149.582
1,7,60,-86.2629,93.2469,149.317
