index,sub_index,led_num,points_up,layer,x,y,z,triangle_center_x,triangle_center_y,triangle_center_z
9,15,1,1,4,43.4691,-171.616,54.4195,54.1167,-166.554,59.2244
9,15,2,1,4,43.7531,-171.348,54.9468,54.1167,-166.554,59.2244
9,15,3,1,4,44.0371,-171.080,55.4740,54.1167,-166.554,59.2244
9,15,4,1,4,44.3212,-170.812,56.0013,54.1167,-166.554,59.2244
9,15,5,1,4,44.6052,-170.544,56.5285,54.1167,-166.554,59.2244
9,15,6,1,4,44.8892,-170.276,57.0558,54.1167,-166.554,59.2244
9,15,7,1,4,45.1732,-170.007,57.5830,54.1167,-166.554,59.2244
9,15,8,1,4,45.4572,-169.739,58.1103,54.1167,-166.554,59.2244
9,15,9,1,4,45.7412,-169.471,58.6375,54.1167,-166.554,59.2244
9,15,10,1,4,46.0252,-169.203,59.1648,54.1167,-166.554,59.2244
9,15,11,1,4,46.3093,-168.935,59.6920,54.1167,-166.554,59.2244
9,15,12,1,4,46.5933,-168.667,60.2192,54.1167,-166.554,59.2244
9,15,13,1,4,46.8773,-168.398,60.7465,54.1167,-166.554,59.2244
9,15,14,1,4,47.1613,-168.130,61.2737,54.1167,-166.554,59.2244
9,15,15,1,4,47.4453,-167.862,61.8010,54.1167,-166.554,59.2244
9,15,16,1,4,47.7293,-167.594,62.3282,54.1167,-166.554,59.2244
9,15,17,1,4,48.0134,-167.326,62.8555,54.1167,-166.554,59.2244
9,15,18,1,4,48.2974,-167.058,63.3827,54.1167,-166.554,59.2244
9,15,19,1,4,48.5814,-166.790,63.9100,54.1167,-166.554,59.2244
9,15,20,1,4,48.8654,-166.521,64.4372,54.1167,-166.554,59.2244
9,15,21,1,4,49.1494,-166.253,64.9645,54.1167,-166.554,59.2244
9,15,22,1,4,49.4334,-165.985,65.4917,54.1167,-166.554,59.2244
9,15,23,1,4,49.7174,-165.717,66.0189,54.1167,-166.554,59.2244
9,15,24,1,4,50.0015,-165.449,66.5462,54.1167,-166.554,59.2244
9,15,25,1,4,50.2855,-165.181,67.0734,54.1167,-166.554,59.2244
9,15,26,1,4,50.5695,-164.913,67.6007,54.1167,-166.554,59.2244
9,15,27,1,4,50.8535,-164.644,68.1279,54.1167,-166.554,59.2244
9,15,28,1,4,51.1375,-164.376,68.6552,54.1167,-166.554,59.2244
9,15,29,1,4,51.4215,-164.108,69.1824,54.1167,-166.554,59.2244
9,15,30,1,4,51.7056,-163.840,69.7097,54.1167,-166.554,59.2244
9,15,31,1,4,51.9896,-163.572,70.2369,54.1167,-166.554,59.2244
9,15,32,1,4,52.2736,-163.304,70.7642,54.1167,-166.554,59.2244
9,15,33,1,4,52.5576,-163.035,71.2914,54.1167,-166.554,59.2244
9,15,34,1,4,52.8416,-162.767,71.8186,54.1167,-166.554,59.2244
9,15,35,1,4,52.8758,-162.735,71.8821,54.1167,-166.554,59.2244
9,15,36,1,4,53.2632,-162.785,71.3549,54.1167,-166.554,59.2244
9,15,37,1,4,53.6506,-162.835,70.8277,54.1167,-166.554,59.2244
9,15,38,1,4,54.0380,-162.885,70.3004,54.1167,-166.554,59.2244
9,15,39,1,4,54.4254,-162.935,69.7732,54.1167,-166.554,59.2244
9,15,40,1,4,54.8128,-162.985,69.2459,54.1167,-166.554,59.2244
9,15,41,1,4,55.2001,-163.035,68.7187,54.1167,-166.554,59.2244
9,15,42,1,4,55.5875,-163.085,68.1914,54.1167,-166.554,59.2244
9,15,43,1,4,55.9749,-163.135,67.6642,54.1167,-166.554,59.2244
9,15,44,1,4,56.3623,-163.185,67.1369,54.1167,-166.554,59.2244
9,15,45,1,4,56.7497,-163.235,66.6097,54.1167,-166.554,59.2244
9,15,46,1,4,57.1371,-163.285,66.0824,54.1167,-166.554,59.2244
9,15,47,1,4,57.5245,-163.335,65.5552,54.1167,-166.554,59.2244
9,15,48,1,4,57.9119,-163.385,65.0280,54.1167,-166.554,59.2244
9,15,49,1,4,58.2992,-163.435,64.5007,54.1167,-166.554,59.2244
9,15,50,1,4,58.6866,-163.485,63.9735,54.1167,-166.554,59.2244
9,15,51,1,4,59.0740,-163.535,63.4462,54.1167,-166.554,59.2244
9,15,52,1,4,59.4614,-163.585,62.9190,54.1167,-166.554,59.2244
9,15,53,1,4,59.8488,-163.635,62.3917,54.1167,-166.554,59.2244
9,15,54,1,4,60.2362,-163.685,61.8645,54.1167,-166.554,59.2244
9,15,55,1,4,60.6236,-163.735,61.3372,54.1167,-166.554,59.2244
9,15,56,1,4,61.0110,-163.785,60.8100,54.1167,-166.554,59.2244
9,15,57,1,4,61.3983,-163.835,60.2827,54.1167,-166.554,59.2244
9,15,58,1,4,61.7857,-163.885,59.7555,54.1167,-166.554,59.2244
9,15,59,1,4,62.1731,-163.935,59.2283,54.1167,-166.554,59.2244
9,15,60,1,4,62.5605,-163.985,58.7010,54.1167,-166.554,59.2244
9,15,61,1,4,62.9479,-164.035,58.1738,54.1167,-166.554,59.2244
9,15,62,1,4,63.3353,-164.085,57.6465,54.1167,-166.554,59.2244
9,15,63,1,4,63.7227,-164.135,57.1193,54.1167,-166.554,59.2244
9,15,64,1,4,64.1101,-164.185,56.5920,54.1167,-166.554,59.2244
9,15,65,1,4,64.4974,-164.235,56.0648,54.1167,-166.554,59.2244
9,15,66,1,4,64.8848,-164.285,55.5375,54.1167,-166.554,59.2244
9,15,67,1,4,65.2722,-164.335,55.0103,54.1167,-166.554,59.2244
9,15,68,1,4,65.6596,-164.385,54.4831,54.1167,-166.554,59.2244
9,15,69,1,4,66.0470,-164.435,53.9558,54.1167,-166.554,59.2244
9,15,70,1,4,66.0937,-164.441,53.8923,54.1167,-166.554,59.2244
9,15,71,1,4,65.4696,-164.644,53.8923,54.1167,-166.554,59.2244
9,15,72,1,4,64.8455,-164.847,53.8923,54.1167,-166.554,59.2244
9,15,73,1,4,64.2215,-165.049,53.8923,54.1167,-166.554,59.2244
9,15,74,1,4,63.5974,-165.252,53.8923,54.1167,-166.554,59.2244
9,15,75,1,4,62.9734,-165.455,53.8923,54.1167,-166.554,59.2244
9,15,76,1,4,62.3493,-165.658,53.8923,54.1167,-166.554,59.2244
9,15,77,1,4,61.7253,-165.860,53.8923,54.1167,-166.554,59.2244
9,15,78,1,4,61.1012,-166.063,53.8923,54.1167,-166.554,59.2244
9,15,79,1,4,60.4772,-166.266,53.8923,54.1167,-166.554,59.2244
9,15,80,1,4,59.8531,-166.469,53.8923,54.1167,-166.554,59.2244
9,15,81,1,4,59.2291,-166.671,53.8923,54.1167,-166.554,59.2244
9,15,82,1,4,58.6050,-166.874,53.8923,54.1167,-166.554,59.2244
9,15,83,1,4,57.9810,-167.077,53.8923,54.1167,-166.554,59.2244
9,15,84,1,4,57.3569,-167.280,53.8923,54.1167,-166.554,59.2244
9,15,85,1,4,56.7329,-167.482,53.8923,54.1167,-166.554,59.2244
9,15,86,1,4,56.1088,-167.685,53.8923,54.1167,-166.554,59.2244
9,15,87,1,4,55.4848,-167.888,53.8923,54.1167,-166.554,59.2244
9,15,88,1,4,54.8607,-168.091,53.8923,54.1167,-166.554,59.2244
9,15,89,1,4,54.2366,-168.294,53.8923,54.1167,-166.554,59.2244
9,15,90,1,4,53.6126,-168.496,53.8923,54.1167,-166.554,59.2244
9,15,91,1,4,52.9885,-168.699,53.8923,54.1167,-166.554,59.2244
9,15,92,1,4,52.3645,-168.902,53.8923,54.1167,-166.554,59.2244
9,15,93,1,4,51.7404,-169.105,53.8923,54.1167,-166.554,59.2244
9,15,94,1,4,51.1164,-169.307,53.8923,54.1167,-166.554,59.2244
9,15,95,1,4,50.4923,-169.510,53.8923,54.1167,-166.554,59.2244
9,15,96,1,4,49.8683,-169.713,53.8923,54.1167,-166.554,59.2244
9,15,97,1,4,49.2442,-169.916,53.8923,54.1167,-166.554,59.2244
9,15,98,1,4,48.6202,-170.118,53.8923,54.1167,-166.554,59.2244
9,15,99,1,4,47.9961,-170.321,53.8923,54.1167,-166.554,59.2244
9,15,100,1,4,47.3721,-170.524,53.8923,54.1167,-166.554,59.2244
9,15,101,1,4,46.7480,-170.727,53.8923,54.1167,-166.554,59.2244
9,15,102,1,4,46.1240,-170.930,53.8923,54.1167,-166.554,59.2244
9,15,103,1,4,45.4999,-171.132,53.8923,54.1167,-166.554,59.2244
9,15,104,1,4,44.8759,-171.335,53.8923,54.1167,-166.554,59.2244
9,15,105,1,4,44.2518,-171.538,53.8923,54.1167,-166.554,59.2244
9,15,106,1,4,43.6277,-171.741,53.8923,54.1167,-166.554,59.2244
10,0,0,1,4,167.331,11.6307,79.4402,167.293,24.1060,74.8894
10,0,1,1,4,167.479,12.0413,78.9504,167.293,24.1060,74.8894
10,0,2,1,4,167.628,12.4518,78.4606,167.293,24.1060,74.8894
10,0,3,1,4,167.776,12.8624,77.9708,167.293,24.1060,74.8894
10,0,4,1,4,167.925,13.2730,77.4810,167.293,24.1060,74.8894
10,0,5,1,4,168.073,13.6835,76.9911,167.293,24.1060,74.8894
10,0,6,1,4,168.222,14.0941,76.5013,167.293,24.1060,74.8894
10,0,7,1,4,168.371,14.5047,76.0115,167.293,24.1060,74.8894
10,0,8,1,4,168.519,14.9152,75.5217,167.293,24.1060,74.8894
10,0,9,1,4,168.668,15.3258,75.0318,167.293,24.1060,74.8894
10,0,10,1,4,168.816,15.7364,74.5420,167.293,24.1060,74.8894
10,0,11,1,4,168.965,16.1469,74.0522,167.293,24.1060,74.8894
10,0,12,1,4,169.113,16.5575,73.5624,167.293,24.1060,74.8894
10,0,13,1,4,169.262,16.9681,73.0726,167.293,24.1060,74.8894
10,0,14,1,4,169.410,17.3786,72.5827,167.293,24.1060,74.8894
10,0,15,1,4,169.559,17.7892,72.0929,167.293,24.1060,74.8894
10,0,16,1,4,169.707,18.1998,71.6031,167.293,24.1060,74.8894
10,0,17,1,4,169.856,18.6103,71.1133,167.293,24.1060,74.8894
10,0,18,1,4,170.005,19.0209,70.6234,167.293,24.1060,74.8894
10,0,19,1,4,170.153,19.4315,70.1336,167.293,24.1060,74.8894
10,0,20,1,4,170.302,19.8420,69.6438,167.293,24.1060,74.8894
10,0,21,1,4,170.450,20.2526,69.1540,167.293,24.1060,74.8894
10,0,22,1,4,170.599,20.6632,68.6642,167.293,24.1060,74.8894
10,0,23,1,4,170.747,21.0737,68.1743,167.293,24.1060,74.8894
10,0,24,1,4,170.896,21.4843,67.6845,167.293,24.1060,74.8894
10,0,25,1,4,171.044,21.8949,67.1947,167.293,24.1060,74.8894
10,0,26,1,4,171.193,22.3054,66.7049,167.293,24.1060,74.8894
10,0,27,1,4,171.342,22.7160,66.2150,167.293,24.1060,74.8894
10,0,28,1,4,171.490,23.1266,65.7252,167.293,24.1060,74.8894
10,0,29,1,4,171.639,23.5371,65.2354,167.293,24.1060,74.8894
10,0,30,1,4,171.787,23.9477,64.7456,167.293,24.1060,74.8894
10,0,31,1,4,171.936,24.3582,64.2558,167.293,24.1060,74.8894
10,0,32,1,4,172.084,24.7688,63.7659,167.293,24.1060,74.8894
10,0,33,1,4,172.233,25.1794,63.2761,167.293,24.1060,74.8894
10,0,34,1,4,172.381,25.5899,62.7863,167.293,24.1060,74.8894
10,0,35,1,4,172.399,25.6394,62.7273,167.293,24.1060,74.8894
10,0,36,1,4,172.120,25.8422,63.2855,167.293,24.1060,74.8894
10,0,37,1,4,171.841,26.0449,63.8436,167.293,24.1060,74.8894
10,0,38,1,4,171.562,26.2477,64.4018,167.293,24.1060,74.8894
10,0,39,1,4,171.283,26.4505,64.9600,167.293,24.1060,74.8894
10,0,40,1,4,171.004,26.6532,65.5181,167.293,24.1060,74.8894
10,0,41,1,4,170.725,26.8560,66.0763,167.293,24.1060,74.8894
10,0,42,1,4,170.446,27.0588,66.6345,167.293,24.1060,74.8894
10,0,43,1,4,170.167,27.2615,67.1927,167.293,24.1060,74.8894
10,0,44,1,4,169.887,27.4643,67.7508,167.293,24.1060,74.8894
10,0,45,1,4,169.608,27.6671,68.3090,167.293,24.1060,74.8894
10,0,46,1,4,169.329,27.8698,68.8672,167.293,24.1060,74.8894
10,0,47,1,4,169.050,28.0726,69.4253,167.293,24.1060,74.8894
10,0,48,1,4,168.771,28.2754,69.9835,167.293,24.1060,74.8894
10,0,49,1,4,168.492,28.4781,70.5417,167.293,24.1060,74.8894
10,0,50,1,4,168.213,28.6809,71.0998,167.293,24.1060,74.8894
10,0,51,1,4,167.934,28.8837,71.6580,167.293,24.1060,74.8894
10,0,52,1,4,167.655,29.0864,72.2162,167.293,24.1060,74.8894
10,0,53,1,4,167.376,29.2892,72.7743,167.293,24.1060,74.8894
10,0,54,1,4,167.097,29.4920,73.3325,167.293,24.1060,74.8894
10,0,55,1,4,166.818,29.6947,73.8907,167.293,24.1060,74.8894
10,0,56,1,4,166.538,29.8975,74.4489,167.293,24.1060,74.8894
10,0,57,1,4,166.259,30.1003,75.0070,167.293,24.1060,74.8894
10,0,58,1,4,165.980,30.3030,75.5652,167.293,24.1060,74.8894
10,0,59,1,4,165.701,30.5058,76.1234,167.293,24.1060,74.8894
10,0,60,1,4,165.422,30.7086,76.6815,167.293,24.1060,74.8894
10,0,61,1,4,165.143,30.9113,77.2397,167.293,24.1060,74.8894
10,0,62,1,4,164.864,31.1141,77.7979,167.293,24.1060,74.8894
10,0,63,1,4,164.585,31.3169,78.3560,167.293,24.1060,74.8894
10,0,64,1,4,164.306,31.5196,78.9142,167.293,24.1060,74.8894
10,0,65,1,4,164.027,31.7224,79.4724,167.293,24.1060,74.8894
10,0,66,1,4,163.748,31.9252,80.0306,167.293,24.1060,74.8894
10,0,67,1,4,163.469,32.1279,80.5887,167.293,24.1060,74.8894
10,0,68,1,4,163.189,32.3307,81.1469,167.293,24.1060,74.8894
10,0,69,1,4,162.910,32.5335,81.7051,167.293,24.1060,74.8894
10,0,70,1,4,162.631,32.7362,82.2632,167.293,24.1060,74.8894
10,0,71,1,4,162.352,32.9390,82.8214,167.293,24.1060,74.8894
10,0,72,1,4,162.154,33.0828,83.2173,167.293,24.1060,74.8894
10,0,73,1,4,162.306,32.4541,83.1066,167.293,24.1060,74.8894
10,0,74,1,4,162.458,31.8254,82.9959,167.293,24.1060,74.8894
10,0,75,1,4,162.609,31.1967,82.8852,167.293,24.1060,74.8894
10,0,76,1,4,162.761,30.5680,82.7745,167.293,24.1060,74.8894
10,0,77,1,4,162.913,29.9392,82.6638,167.293,24.1060,74.8894
10,0,78,1,4,163.064,29.3105,82.5531,167.293,24.1060,74.8894
10,0,79,1,4,163.216,28.6818,82.4424,167.293,24.1060,74.8894
10,0,80,1,4,163.368,28.0531,82.3317,167.293,24.1060,74.8894
10,0,81,1,4,163.520,27.4244,82.2210,167.293,24.1060,74.8894
10,0,82,1,4,163.671,26.7957,82.1103,167.293,24.1060,74.8894
10,0,83,1,4,163.823,26.1669,81.9996,167.293,24.1060,74.8894
10,0,84,1,4,163.975,25.5382,81.8889,167.293,24.1060,74.8894
10,0,85,1,4,164.126,24.9095,81.7782,167.293,24.1060,74.8894
10,0,86,1,4,164.278,24.2808,81.6675,167.293,24.1060,74.8894
10,0,87,1,4,164.430,23.6521,81.5569,167.293,24.1060,74.8894
10,0,88,1,4,164.582,23.0234,81.4462,167.293,24.1060,74.8894
10,0,89,1,4,164.733,22.3946,81.3355,167.293,24.1060,74.8894
10,0,90,1,4,164.885,21.7659,81.2248,167.293,24.1060,74.8894
10,0,91,1,4,165.037,21.1372,81.1141,167.293,24.1060,74.8894
10,0,92,1,4,165.188,20.5085,81.0034,167.293,24.1060,74.8894
10,0,93,1,4,165.340,19.8798,80.8927,167.293,24.1060,74.8894
10,0,94,1,4,165.492,19.2511,80.7820,167.293,24.1060,74.8894
10,0,95,1,4,165.644,18.6223,80.6713,167.293,24.1060,74.8894
10,0,96,1,4,165.795,17.9936,80.5606,167.293,24.1060,74.8894
10,0,97,1,4,165.947,17.3649,80.4499,167.293,24.1060,74.8894
10,0,98,1,4,166.099,16.7362,80.3392,167.293,24.1060,74.8894
10,0,99,1,4,166.250,16.1075,80.2285,167.293,24.1060,74.8894
10,0,100,1,4,166.402,15.4787,80.1178,167.293,24.1060,74.8894
10,0,101,1,4,166.554,14.8500,80.0071,167.293,24.1060,74.8894
10,0,102,1,4,166.706,14.2213,79.8964,167.293,24.1060,74.8894
10,0,103,1,4,166.857,13.5926,79.7857,167.293,24.1060,74.8894
10,0,104,1,4,167.009,12.9639,79.6750,167.293,24.1060,74.8894
10,0,105,1,4,167.161,12.3352,79.5643,167.293,24.1060,74.8894
10,0,106,1,4,167.312,11.7064,79.4536,167.293,24.1060,74.8894
10,1,0,1,4,163.589,62.7277,59.0072,165.258,50.6351,64.2347
10,1,1,1,4,163.800,62.1089,58.9514,165.258,50.6351,64.2347
10,1,2,1,4,164.011,61.4901,58.8956,165.258,50.6351,64.2347
10,1,3,1,4,164.222,60.8714,58.8397,165.258,50.6351,64.2347
10,1,4,1,4,164.433,60.2526,58.7839,165.258,50.6351,64.2347
10,1,5,1,4,164.644,59.6338,58.7281,165.258,50.6351,64.2347
10,1,6,1,4,164.855,59.0151,58.6723,165.258,50.6351,64.2347
10,1,7,1,4,165.066,58.3963,58.6165,165.258,50.6351,64.2347
10,1,8,1,4,165.278,57.7775,58.5607,165.258,50.6351,64.2347
10,1,9,1,4,165.489,57.1588,58.5048,165.258,50.6351,64.2347
10,1,10,1,4,165.700,56.5400,58.4490,165.258,50.6351,64.2347
10,1,11,1,4,165.911,55.9212,58.3932,165.258,50.6351,64.2347
10,1,12,1,4,166.122,55.3025,58.3374,165.258,50.6351,64.2347
10,1,13,1,4,166.333,54.6837,58.2816,165.258,50.6351,64.2347
10,1,14,1,4,166.544,54.0649,58.2258,165.258,50.6351,64.2347
10,1,15,1,4,166.755,53.4461,58.1700,165.258,50.6351,64.2347
10,1,16,1,4,166.966,52.8274,58.1141,165.258,50.6351,64.2347
10,1,17,1,4,167.178,52.2086,58.0583,165.258,50.6351,64.2347
10,1,18,1,4,167.389,51.5898,58.0025,165.258,50.6351,64.2347
10,1,19,1,4,167.600,50.9711,57.9467,165.258,50.6351,64.2347
10,1,20,1,4,167.811,50.3523,57.8909,165.258,50.6351,64.2347
10,1,21,1,4,168.022,49.7335,57.8351,165.258,50.6351,64.2347
10,1,22,1,4,168.233,49.1148,57.7792,165.258,50.6351,64.2347
10,1,23,1,4,168.444,48.4960,57.7234,165.258,50.6351,64.2347
10,1,24,1,4,168.655,47.8772,57.6676,165.258,50.6351,64.2347
10,1,25,1,4,168.866,47.2585,57.6118,165.258,50.6351,64.2347
10,1,26,1,4,169.078,46.6397,57.5560,165.258,50.6351,64.2347
10,1,27,1,4,169.289,46.0209,57.5002,165.258,50.6351,64.2347
10,1,28,1,4,169.500,45.4022,57.4444,165.258,50.6351,64.2347
10,1,29,1,4,169.711,44.7834,57.3885,165.258,50.6351,64.2347
10,1,30,1,4,169.922,44.1646,57.3327,165.258,50.6351,64.2347
10,1,31,1,4,170.133,43.5459,57.2769,165.258,50.6351,64.2347
10,1,32,1,4,170.344,42.9271,57.2211,165.258,50.6351,64.2347
10,1,33,1,4,170.555,42.3083,57.1653,165.258,50.6351,64.2347
10,1,34,1,4,170.766,41.6896,57.1095,165.258,50.6351,64.2347
10,1,35,1,4,170.978,41.0708,57.0536,165.258,50.6351,64.2347
10,1,36,1,4,170.986,41.0467,57.0515,165.258,50.6351,64.2347
10,1,37,1,4,170.707,41.2495,57.6096,165.258,50.6351,64.2347
10,1,38,1,4,170.428,41.4522,58.1678,165.258,50.6351,64.2347
10,1,39,1,4,170.148,41.6550,58.7260,165.258,50.6351,64.2347
10,1,40,1,4,169.869,41.8578,59.2842,165.258,50.6351,64.2347
10,1,41,1,4,169.590,42.0605,59.8423,165.258,50.6351,64.2347
10,1,42,1,4,169.311,42.2633,60.4005,165.258,50.6351,64.2347
10,1,43,1,4,169.032,42.4661,60.9587,165.258,50.6351,64.2347
10,1,44,1,4,168.753,42.6688,61.5168,165.258,50.6351,64.2347
10,1,45,1,4,168.474,42.8716,62.0750,165.258,50.6351,64.2347
10,1,46,1,4,168.195,43.0744,62.6332,165.258,50.6351,64.2347
10,1,47,1,4,167.916,43.2771,63.1913,165.258,50.6351,64.2347
10,1,48,1,4,167.637,43.4799,63.7495,165.258,50.6351,64.2347
10,1,49,1,4,167.358,43.6827,64.3077,165.258,50.6351,64.2347
10,1,50,1,4,167.079,43.8854,64.8659,165.258,50.6351,64.2347
10,1,51,1,4,166.799,44.0882,65.4240,165.258,50.6351,64.2347
10,1,52,1,4,166.520,44.2910,65.9822,165.258,50.6351,64.2347
10,1,53,1,4,166.241,44.4937,66.5404,165.258,50.6351,64.2347
10,1,54,1,4,165.962,44.6965,67.0985,165.258,50.6351,64.2347
10,1,55,1,4,165.683,44.8993,67.6567,165.258,50.6351,64.2347
10,1,56,1,4,165.404,45.1020,68.2149,165.258,50.6351,64.2347
10,1,57,1,4,165.125,45.3048,68.7730,165.258,50.6351,64.2347
10,1,58,1,4,164.846,45.5076,69.3312,165.258,50.6351,64.2347
10,1,59,1,4,164.567,45.7103,69.8894,165.258,50.6351,64.2347
10,1,60,1,4,164.288,45.9131,70.4475,165.258,50.6351,64.2347
10,1,61,1,4,164.009,46.1159,71.0057,165.258,50.6351,64.2347
10,1,62,1,4,163.730,46.3186,71.5639,165.258,50.6351,64.2347
10,1,63,1,4,163.450,46.5214,72.1221,165.258,50.6351,64.2347
10,1,64,1,4,163.171,46.7242,72.6802,165.258,50.6351,64.2347
10,1,65,1,4,162.892,46.9269,73.2384,165.258,50.6351,64.2347
10,1,66,1,4,162.613,47.1297,73.7966,165.258,50.6351,64.2347
10,1,67,1,4,162.334,47.3325,74.3547,165.258,50.6351,64.2347
10,1,68,1,4,162.055,47.5352,74.9129,165.258,50.6351,64.2347
10,1,69,1,4,161.776,47.7380,75.4711,165.258,50.6351,64.2347
10,1,70,1,4,161.497,47.9408,76.0292,165.258,50.6351,64.2347
10,1,71,1,4,161.218,48.1435,76.5874,165.258,50.6351,64.2347
10,1,72,1,4,161.195,48.1600,76.6327,165.258,50.6351,64.2347
10,1,73,1,4,161.263,48.5758,76.1297,165.258,50.6351,64.2347
10,1,74,1,4,161.332,48.9915,75.6267,165.258,50.6351,64.2347
10,1,75,1,4,161.400,49.4073,75.1236,165.258,50.6351,64.2347
10,1,76,1,4,161.468,49.8230,74.6206,165.258,50.6351,64.2347
10,1,77,1,4,161.537,50.2388,74.1176,165.258,50.6351,64.2347
10,1,78,1,4,161.605,50.6545,73.6146,165.258,50.6351,64.2347
10,1,79,1,4,161.673,51.0703,73.1115,165.258,50.6351,64.2347
10,1,80,1,4,161.742,51.4861,72.6085,165.258,50.6351,64.2347
10,1,81,1,4,161.810,51.9018,72.1055,165.258,50.6351,64.2347
10,1,82,1,4,161.878,52.3176,71.6024,165.258,50.6351,64.2347
10,1,83,1,4,161.947,52.7333,71.0994,165.258,50.6351,64.2347
10,1,84,1,4,162.015,53.1491,70.5964,165.258,50.6351,64.2347
10,1,85,1,4,162.083,53.5648,70.0934,165.258,50.6351,64.2347
10,1,86,1,4,162.151,53.9806,69.5903,165.258,50.6351,64.2347
10,1,87,1,4,162.220,54.3963,69.0873,165.258,50.6351,64.2347
10,1,88,1,4,162.288,54.8121,68.5843,165.258,50.6351,64.2347
10,1,89,1,4,162.356,55.2279,68.0813,165.258,50.6351,64.2347
10,1,90,1,4,162.425,55.6436,67.5782,165.258,50.6351,64.2347
10,1,91,1,4,162.493,56.0594,67.0752,165.258,50.6351,64.2347
10,1,92,1,4,162.561,56.4751,66.5722,165.258,50.6351,64.2347
10,1,93,1,4,162.630,56.8909,66.0692,165.258,50.6351,64.2347
10,1,94,1,4,162.698,57.3066,65.5661,165.258,50.6351,64.2347
10,1,95,1,4,162.766,57.7224,65.0631,165.258,50.6351,64.2347
10,1,96,1,4,162.835,58.1382,64.5601,165.258,50.6351,64.2347
10,1,97,1,4,162.903,58.5539,64.0570,165.258,50.6351,64.2347
10,1,98,1,4,162.971,58.9697,63.5540,165.258,50.6351,64.2347
10,1,99,1,4,163.040,59.3854,63.0510,165.258,50.6351,64.2347
10,1,100,1,4,163.108,59.8012,62.5480,165.258,50.6351,64.2347
10,1,101,1,4,163.176,60.2169,62.0449,165.258,50.6351,64.2347
10,1,102,1,4,163.244,60.6327,61.5419,165.258,50.6351,64.2347
10,1,103,1,4,163.313,61.0485,61.0389,165.258,50.6351,64.2347
10,1,104,1,4,163.381,61.4642,60.5359,165.258,50.6351,64.2347
10,1,105,1,4,163.449,61.8800,60.0328,165.258,50.6351,64.2347
10,1,106,1,4,163.518,62.2957,59.5298,165.258,50.6351,64.2347
10,1,107,1,4,163.586,62.7115,59.0268,165.258,50.6351,64.2347
10,2,0,1,4,151.469,60.8182,86.6971,148.515,72.6142,81.3614
10,2,1,1,4,151.532,61.2401,86.1984,148.515,72.6142,81.3614
10,2,2,1,4,151.595,61.6619,85.6997,148.515,72.6142,81.3614
10,2,3,1,4,151.657,62.0838,85.2011,148.515,72.6142,81.3614
10,2,4,1,4,151.720,62.5056,84.7024,148.515,72.6142,81.3614
10,2,5,1,4,151.783,62.9274,84.2038,148.515,72.6142,81.3614
10,2,6,1,4,151.846,63.3493,83.7051,148.515,72.6142,81.3614
10,2,7,1,4,151.909,63.7711,83.2064,148.515,72.6142,81.3614
10,2,8,1,4,151.971,64.1930,82.7078,148.515,72.6142,81.3614
10,2,9,1,4,152.034,64.6148,82.2091,148.515,72.6142,81.3614
10,2,10,1,4,152.097,65.0367,81.7105,148.515,72.6142,81.3614
10,2,11,1,4,152.160,65.4585,81.2118,148.515,72.6142,81.3614
10,2,12,1,4,152.222,65.8804,80.7132,148.515,72.6142,81.3614
10,2,13,1,4,152.285,66.3022,80.2145,148.515,72.6142,81.3614
10,2,14,1,4,152.348,66.7241,79.7158,148.515,72.6142,81.3614
10,2,15,1,4,152.411,67.1459,79.2172,148.515,72.6142,81.3614
10,2,16,1,4,152.474,67.5678,78.7185,148.515,72.6142,81.3614
10,2,17,1,4,152.536,67.9896,78.2199,148.515,72.6142,81.3614
10,2,18,1,4,152.599,68.4114,77.7212,148.515,72.6142,81.3614
10,2,19,1,4,152.662,68.8333,77.2225,148.515,72.6142,81.3614
10,2,20,1,4,152.725,69.2551,76.7239,148.515,72.6142,81.3614
10,2,21,1,4,152.788,69.6770,76.2252,148.515,72.6142,81.3614
10,2,22,1,4,152.850,70.0988,75.7266,148.515,72.6142,81.3614
10,2,23,1,4,152.913,70.5207,75.2279,148.515,72.6142,81.3614
10,2,24,1,4,152.976,70.9425,74.7293,148.515,72.6142,81.3614
10,2,25,1,4,153.039,71.3644,74.2306,148.515,72.6142,81.3614
10,2,26,1,4,153.101,71.7862,73.7319,148.515,72.6142,81.3614
10,2,27,1,4,153.164,72.2081,73.2333,148.515,72.6142,81.3614
10,2,28,1,4,153.227,72.6299,72.7346,148.515,72.6142,81.3614
10,2,29,1,4,153.290,73.0518,72.2360,148.515,72.6142,81.3614
10,2,30,1,4,153.353,73.4736,71.7373,148.515,72.6142,81.3614
10,2,31,1,4,153.415,73.8954,71.2386,148.515,72.6142,81.3614
10,2,32,1,4,153.478,74.3173,70.7400,148.515,72.6142,81.3614
10,2,33,1,4,153.541,74.7391,70.2413,148.515,72.6142,81.3614
10,2,34,1,4,153.604,75.1610,69.7427,148.515,72.6142,81.3614
10,2,35,1,4,153.642,75.4192,69.4374,148.515,72.6142,81.3614
10,2,36,1,4,153.279,75.5739,69.9612,148.515,72.6142,81.3614
10,2,37,1,4,152.915,75.7285,70.4851,148.515,72.6142,81.3614
10,2,38,1,4,152.551,75.8831,71.0089,148.515,72.6142,81.3614
10,2,39,1,4,152.188,76.0378,71.5328,148.515,72.6142,81.3614
