index,sub_index,led_num,points_up,x,y,z
1,1,52,1,-99.4617,105.326,114.272
1,1,53,1,-99.2892,105.857,113.927
1,1,54,1,-99.1167,106.388,113.582
1,1,55,1,-98.9442,106.919,113.237
1,1,56,1,-98.7717,107.450,112.892
1,1,57,1,-98.5992,107.980,112.547
1,1,58,1,-98.4267,108.511,112.202
1,1,59,1,-98.2543,109.042,111.858
1,1,60,1,-98.0818,109.573,111.513
1,1,61,1,-97.9093,110.104,111.168
1,1,62,1,-97.7368,110.635,110.823
1,1,63,1,-97.5643,111.166,110.478
1,1,64,1,-97.3918,111.696,110.133
1,1,65,1,-97.2194,112.227,109.788
1,1,66,1,-97.0469,112.758,109.443
1,1,67,1,-96.8744,113.289,109.098
1,1,68,1,-96.7019,113.820,108.753
1,1,69,1,-96.5294,114.351,108.408
1,1,70,1,-96.3569,114.881,108.063
1,1,71,1,-96.1845,115.412,107.718
1,1,72,1,-96.1705,115.455,107.690
1,1,73,1,-95.7911,115.246,108.183
1,1,74,1,-95.4118,115.038,108.676
1,1,75,1,-95.0325,114.829,109.169
1,1,76,1,-94.6531,114.620,109.662
1,1,77,1,-94.2738,114.411,110.155
1,1,78,1,-93.8945,114.202,110.648
1,1,79,1,-93.5152,113.993,111.141
1,1,80,1,-93.1358,113.784,111.634
1,1,81,1,-92.7565,113.575,112.127
1,1,82,1,-92.3772,113.366,112.620
1,1,83,1,-91.9978,113.157,113.113
1,1,84,1,-91.6185,112.948,113.606
1,1,85,1,-91.2392,112.739,114.098
1,1,86,1,-90.8599,112.530,114.591
1,1,87,1,-90.4805,112.322,115.084
1,1,88,1,-90.1012,112.113,115.577
1,1,89,1,-89.7219,111.904,116.070
1,1,90,1,-89.3425,111.695,116.563
1,1,91,1,-88.9632,111.486,117.056
1,1,92,1,-88.5839,111.277,117.549
1,1,93,1,-88.2046,111.068,118.042
1,1,94,1,-87.8252,110.859,118.535
1,1,95,1,-87.4459,110.650,119.028
1,1,96,1,-87.0666,110.441,119.521
1,1,97,1,-86.6873,110.232,120.014
1,1,98,1,-86.3079,110.023,120.507
1,1,99,1,-85.9286,109.814,121.000
1,1,100,1,-85.5493,109.606,121.493
1,1,101,1,-85.1699,109.397,121.986
1,1,102,1,-84.7906,109.188,122.479
1,1,103,1,-84.4113,108.979,122.972
1,1,104,1,-84.0320,108.770,123.465
1,1,105,1,-83.6526,108.561,123.958
1,1,106,1,-83.2733,108.352,124.451
1,1,107,1,-82.8940,108.143,124.944
1,2,0,0,-83.7164,128.766,102.806
1,2,1,0,-83.3304,128.563,103.296
1,2,2,0,-82.9444,128.360,103.786
1,2,3,0,-82.5584,128.156,104.277
1,2,4,0,-82.1724,127.953,104.767
1,2,5,0,-81.7864,127.750,105.257
1,2,6,0,-81.4003,127.547,105.747
1,2,7,0,-81.0143,127.344,106.237
1,2,8,0,-80.6283,127.141,106.728
1,2,9,0,-80.2423,126.938,107.218
1,2,10,0,-79.8563,126.735,107.708
1,2,11,0,-79.4702,126.532,108.198
1,2,12,0,-79.0842,126.329,108.689
1,2,13,0,-78.6982,126.126,109.179
1,2,14,0,-78.3122,125.923,109.669
1,2,15,0,-77.9262,125.720,110.159
1,2,16,0,-77.5402,125.517,110.649
1,2,17,0,-77.1541,125.314,111.140
1,2,18,0,-76.7681,125.111,111.630
1,2,19,0,-76.3821,124.908,112.120
1,2,20,0,-75.9961,124.704,112.610
1,2,21,0,-75.6101,124.501,113.101
1,2,22,0,-75.2240,124.298,113.591
1,2,23,0,-74.8380,124.095,114.081
1,2,24,0,-74.4520,123.892,114.571
1,2,25,0,-74.0660,123.689,115.061
1,2,26,0,-73.6800,123.486,115.552
1,2,27,0,-73.2940,123.283,116.042
1,2,28,0,-72.9079,123.080,116.532
1,2,29,0,-72.5219,122.877,117.022
1,2,30,0,-72.1359,122.674,117.512
1,2,31,0,-71.7499,122.471,118.003
1,2,32,0,-71.3639,122.268,118.493
1,2,33,0,-70.9778,122.065,118.983
1,2,34,0,-70.5918,121.862,119.473
1,2,35,0,-70.3555,121.737,119.773
1,2,36,0,-70.1499,122.201,119.357
1,2,37,0,-69.9444,122.665,118.941
1,2,38,0,-69.7388,123.129,118.525
1,2,39,0,-69.5333,123.593,118.109
1,2,40,0,-69.3277,124.057,117.693
1,2,41,0,-69.1222,124.520,117.277
1,2,42,0,-68.9166,124.984,116.861
1,2,43,0,-68.7111,125.448,116.445
1,2,44,0,-68.5055,125.912,116.029
1,2,45,0,-68.2999,126.376,115.612
1,2,46,0,-68.0944,126.840,115.196
1,2,47,0,-67.8888,127.304,114.780
1,2,48,0,-67.6833,127.767,114.364
1,2,49,0,-67.4777,128.231,113.948
1,2,50,0,-67.2722,128.695,113.532
1,2,51,0,-67.0666,129.159,113.116
1,2,52,0,-66.8611,129.623,112.700
1,2,53,0,-66.6555,130.087,112.284
1,2,54,0,-66.4500,130.550,111.867
1,2,55,0,-66.2444,131.014,111.451
1,2,56,0,-66.0388,131.478,111.035
1,2,57,0,-65.8333,131.942,110.619
1,2,58,0,-65.6277,132.406,110.203
1,2,59,0,-65.4222,132.870,109.787
1,2,60,0,-65.2166,133.334,109.371
1,2,61,0,-65.0111,133.797,108.955
1,2,62,0,-64.8055,134.261,108.539
1,2,63,0,-64.6000,134.725,108.123
1,2,64,0,-64.3944,135.189,107.706
1,2,65,0,-64.1889,135.653,107.290
1,2,66,0,-63.9833,136.117,106.874
1,2,67,0,-63.7777,136.581,106.458
1,2,68,0,-63.5722,137.044,106.042
1,2,69,0,-63.3666,137.508,105.626
1,2,70,0,-63.1611,137.972,105.210
1,2,71,0,-63.0250,138.279,104.934
1,2,72,0,-63.6186,138.006,104.873
1,2,73,0,-64.2122,137.733,104.812
1,2,74,0,-64.8058,137.460,104.751
1,2,75,0,-65.3993,137.188,104.690
1,2,76,0,-65.9929,136.915,104.629
1,2,77,0,-66.5865,136.642,104.568
1,2,78,0,-67.1801,136.369,104.507
1,2,79,0,-67.7737,136.096,104.446
1,2,80,0,-68.3673,135.823,104.385
1,2,81,0,-68.9609,135.550,104.324
1,2,82,0,-69.5544,135.277,104.263
1,2,83,0,-70.1480,135.004,104.202
1,2,84,0,-70.7416,134.731,104.141
1,2,85,0,-71.3352,134.458,104.080
1,2,86,0,-71.9288,134.185,104.018
1,2,87,0,-72.5224,133.913,103.957
1,2,88,0,-73.1159,133.640,103.896
1,2,89,0,-73.7095,133.367,103.835
1,2,90,0,-74.3031,133.094,103.774
1,2,91,0,-74.8967,132.821,103.713
1,2,92,0,-75.4903,132.548,103.652
1,2,93,0,-76.0839,132.275,103.591
1,2,94,0,-76.6775,132.002,103.530
1,2,95,0,-77.2710,131.729,103.469
1,2,96,0,-77.8646,131.456,103.408
1,2,97,0,-78.4582,131.183,103.347
1,2,98,0,-79.0518,130.910,103.286
1,2,99,0,-79.6454,130.637,103.225
1,2,100,0,-80.2390,130.365,103.164
1,2,101,0,-80.8325,130.092,103.103
1,2,102,0,-81.4261,129.819,103.042
1,2,103,0,-82.0197,129.546,102.980
1,2,104,0,-82.6133,129.273,102.919
1,2,105,0,-83.2069,129.000,102.858
1,3,0,0,-29.8553,129.561,127.787
1,3,1,0,-30.4793,129.358,127.787
1,3,2,0,-31.1034,129.155,127.787
1,3,3,0,-31.7274,128.953,127.787
1,3,4,0,-32.3515,128.750,127.787
1,3,5,0,-32.9755,128.547,127.787
1,3,6,0,-33.5996,128.344,127.787
1,3,7,0,-34.2236,128.142,127.787
1,3,8,0,-34.8477,127.939,127.787
1,3,9,0,-35.4717,127.736,127.787
1,3,10,0,-36.0958,127.533,127.787
1,3,11,0,-36.7198,127.330,127.787
1,3,12,0,-37.3439,127.128,127.787
1,3,13,0,-37.9679,126.925,127.787
1,3,14,0,-38.5920,126.722,127.787
1,3,15,0,-39.2161,126.519,127.787
1,3,16,0,-39.8401,126.317,127.787
1,3,17,0,-40.4642,126.114,127.787
1,3,18,0,-41.0882,125.911,127.787
1,3,19,0,-41.7123,125.708,127.787
1,3,20,0,-42.3363,125.506,127.787
1,3,21,0,-42.9604,125.303,127.787
1,3,22,0,-43.5844,125.100,127.787
1,3,23,0,-44.2085,124.897,127.787
1,3,24,0,-44.8325,124.694,127.787
1,3,25,0,-45.4566,124.492,127.787
1,3,26,0,-46.0806,124.289,127.787
1,3,27,0,-46.7047,124.086,127.787
1,3,28,0,-47.3287,123.883,127.787
1,3,29,0,-47.9528,123.681,127.787
1,3,30,0,-48.5768,123.478,127.787
1,3,31,0,-49.2009,123.275,127.787
1,3,32,0,-49.8250,123.072,127.787
1,3,33,0,-50.4490,122.870,127.787
1,3,34,0,-51.0731,122.667,127.787
1,3,35,0,-51.6971,122.464,127.787
1,3,36,0,-52.0006,122.365,127.787
1,3,37,0,-51.8000,122.830,127.369
1,3,38,0,-51.5994,123.294,126.951
1,3,39,0,-51.3989,123.759,126.533
1,3,40,0,-51.1983,124.223,126.115
1,3,41,0,-50.9978,124.688,125.697
1,3,42,0,-50.7972,125.152,125.279
1,3,43,0,-50.5967,125.617,124.862
1,3,44,0,-50.3961,126.081,124.444
1,3,45,0,-50.1956,126.546,124.026
1,3,46,0,-49.9950,127.010,123.608
1,3,47,0,-49.7945,127.475,123.190
1,3,48,0,-49.5939,127.939,122.772
1,3,49,0,-49.3934,128.403,122.354
1,3,50,0,-49.1928,128.868,121.937
1,3,51,0,-48.9923,129.332,121.519
1,3,52,0,-48.7917,129.797,121.101
1,3,53,0,-48.5912,130.261,120.683
1,3,54,0,-48.3906,130.726,120.265
1,3,55,0,-48.1900,131.190,119.847
1,3,56,0,-47.9895,131.655,119.429
1,3,57,0,-47.7889,132.119,119.012
1,3,58,0,-47.5884,132.584,118.594
1,3,59,0,-47.3878,133.048,118.176
1,3,60,0,-47.1873,133.513,117.758
1,3,61,0,-46.9867,133.977,117.340
1,3,62,0,-46.7862,134.441,116.922
1,3,63,0,-46.5856,134.906,116.504
1,3,64,0,-46.3851,135.370,116.086
1,3,65,0,-46.1845,135.835,115.669
1,3,66,0,-45.9840,136.299,115.251
1,3,67,0,-45.7834,136.764,114.833
1,3,68,0,-45.5829,137.228,114.415
1,3,69,0,-45.3823,137.693,113.997
1,3,70,0,-45.1818,138.157,113.579
1,3,71,0,-45.0153,138.543,113.232
1,3,72,0,-44.5800,138.285,113.650
1,3,73,0,-44.1448,138.027,114.068
1,3,74,0,-43.7095,137.769,114.486
1,3,75,0,-43.2742,137.511,114.904
1,3,76,0,-42.8390,137.253,115.322
1,3,77,0,-42.4037,136.995,115.740
1,3,78,0,-41.9685,136.738,116.157
1,3,79,0,-41.5332,136.480,116.575
1,3,80,0,-41.0980,136.222,116.993
1,3,81,0,-40.6627,135.964,117.411
1,3,82,0,-40.2275,135.706,117.829
1,3,83,0,-39.7922,135.448,118.247
1,3,84,0,-39.3569,135.190,118.665
1,3,85,0,-38.9217,134.932,119.082
1,3,86,0,-38.4864,134.675,119.500
1,3,87,0,-38.0512,134.417,119.918
1,3,88,0,-37.6159,134.159,120.336
1,3,89,0,-37.1807,133.901,120.754
1,3,90,0,-36.7454,133.643,121.172
1,3,91,0,-36.3102,133.385,121.590
1,3,92,0,-35.8749,133.127,122.008
1,3,93,0,-35.4396,132.869,122.425
1,3,94,0,-35.0044,132.612,122.843
1,3,95,0,-34.5691,132.354,123.261
1,3,96,0,-34.1339,132.096,123.679
1,3,97,0,-33.6986,131.838,124.097
1,3,98,0,-33.2634,131.580,124.515
1,3,99,0,-32.8281,131.322,124.933
1,3,100,0,-32.3929,131.064,125.350
1,3,101,0,-31.9576,130.806,125.768
1,3,102,0,-31.5224,130.549,126.186
1,3,103,0,-31.0871,130.291,126.604
1,3,104,0,-30.6518,130.033,127.022
1,3,105,0,-30.2166,129.775,127.440
1,4,0,0,-30.2902,148.915,104.934
1,4,1,0,-29.8512,148.661,105.350
1,4,2,0,-29.4123,148.407,105.767
1,4,3,0,-28.9734,148.152,106.183
1,4,4,0,-28.5344,147.898,106.599
1,4,5,0,-28.0955,147.643,107.015
1,4,6,0,-27.6565,147.389,107.431
1,4,7,0,-27.2176,147.134,107.847
1,4,8,0,-26.7786,146.880,108.263
1,4,9,0,-26.3397,146.625,108.679
1,4,10,0,-25.9008,146.371,109.095
1,4,11,0,-25.4618,146.117,109.511
1,4,12,0,-25.0229,145.862,109.928
1,4,13,0,-24.5839,145.608,110.344
1,4,14,0,-24.1450,145.353,110.760
1,4,15,0,-23.7060,145.099,111.176
1,4,16,0,-23.2671,144.844,111.592
1,4,17,0,-22.8281,144.590,112.008
1,4,18,0,-22.3892,144.335,112.424
1,4,19,0,-21.9503,144.081,112.840
1,4,20,0,-21.5113,143.827,113.256
1,4,21,0,-21.0724,143.572,113.673
1,4,22,0,-20.6334,143.318,114.089
1,4,23,0,-20.1945,143.063,114.505
1,4,24,0,-19.7555,142.809,114.921
1,4,25,0,-19.3166,142.554,115.337
1,4,26,0,-18.8777,142.300,115.753
1,4,27,0,-18.4387,142.045,116.169
1,4,28,0,-17.9998,141.791,116.585
1,4,29,0,-17.5608,141.537,117.001
1,4,30,0,-17.1219,141.282,117.417
1,4,31,0,-16.6829,141.028,117.834
1,4,32,0,-16.2440,140.773,118.250
1,4,33,0,-15.8050,140.519,118.666
1,4,34,0,-15.3661,140.264,119.082
1,4,35,0,-14.9272,140.010,119.498
1,4,36,0,-14.6366,139.841,119.773
1,4,37,0,-14.4436,140.233,119.283
1,4,38,0,-14.2507,140.624,118.793
1,4,39,0,-14.0578,141.015,118.303
1,4,40,0,-13.8648,141.406,117.813
1,4,41,0,-13.6719,141.797,117.322
1,4,42,0,-13.4789,142.189,116.832
1,4,43,0,-13.2860,142.580,116.342
1,4,44,0,-13.0931,142.971,115.852
1,4,45,0,-12.9001,143.362,115.361
1,4,46,0,-12.7072,143.753,114.871
1,4,47,0,-12.5143,144.144,114.381
1,4,48,0,-12.3213,144.536,113.891
1,4,49,0,-12.1284,144.927,113.401
1,4,50,0,-11.9354,145.318,112.910
1,4,51,0,-11.7425,145.709,112.420
1,4,52,0,-11.5496,146.100,111.930
1,4,53,0,-11.3566,146.491,111.440
1,4,54,0,-11.1637,146.883,110.950
1,4,55,0,-10.9707,147.274,110.459
1,4,56,0,-10.7778,147.665,109.969
1,4,57,0,-10.5849,148.056,109.479
1,4,58,0,-10.3919,148.447,108.989
1,4,59,0,-10.1990,148.838,108.498
1,4,60,0,-10.0060,149.230,108.008
1,4,61,0,-9.81311,149.621,107.518
1,4,62,0,-9.62017,150.012,107.028
1,4,63,0,-9.42723,150.403,106.538
1,4,64,0,-9.23429,150.794,106.047
1,4,65,0,-9.04135,151.186,105.557
1,4,66,0,-8.84841,151.577,105.067
1,4,67,0,-8.65548,151.968,104.577
1,4,68,0,-8.46254,152.359,104.087
1,4,69,0,-8.26960,152.750,103.596
1,4,70,0,-8.07666,153.141,103.106
1,4,71,0,-7.95854,153.381,102.806
1,4,72,0,-8.59918,153.253,102.867
1,4,73,0,-9.23981,153.125,102.928
1,4,74,0,-9.88045,152.997,102.989
1,4,75,0,-10.5211,152.868,103.050
1,4,76,0,-11.1617,152.740,103.111
1,4,77,0,-11.8024,152.612,103.172
1,4,78,0,-12.4430,152.484,103.233
1,4,79,0,-13.0836,152.356,103.294
1,4,80,0,-13.7243,152.228,103.355
1,4,81,0,-14.3649,152.100,103.417
1,4,82,0,-15.0056,151.972,103.478
1,4,83,0,-15.6462,151.844,103.539
1,4,84,0,-16.2868,151.716,103.600
1,4,85,0,-16.9275,151.587,103.661
1,4,86,0,-17.5681,151.459,103.722
1,4,87,0,-18.2088,151.331,103.783
1,4,88,0,-18.8494,151.203,103.844
1,4,89,0,-19.4900,151.075,103.905
1,4,90,0,-20.1307,150.947,103.966
1,4,91,0,-20.7713,150.819,104.027
1,4,92,0,-21.4119,150.691,104.088
1,4,93,0,-22.0526,150.563,104.149
1,4,94,0,-22.6932,150.435,104.210
1,4,95,0,-23.3339,150.306,104.271
1,4,96,0,-23.9745,150.178,104.332
1,4,97,0,-24.6151,150.050,104.393
1,4,98,0,-25.2558,149.922,104.455
1,4,99,0,-25.8964,149.794,104.516
1,4,100,0,-26.5371,149.666,104.577
1,4,101,0,-27.1777,149.538,104.638
1,4,102,0,-27.8183,149.410,104.699
1,4,103,0,-28.4590,149.282,104.760
1,4,104,0,-29.0996,149.153,104.821
1,4,105,0,-29.7403,149.025,104.882
1,5,0,0,25.7821,138.423,119.792
1,5,1,0,25.1459,138.360,119.939
1,5,2,0,24.5097,138.296,120.087
1,5,3,0,23.8735,138.233,120.235
1,5,4,0,23.2373,138.169,120.382
1,5,5,0,22.6011,138.106,120.530
1,5,6,0,21.9649,138.042,120.677
1,5,7,0,21.3287,137.979,120.825
1,5,8,0,20.6926,137.915,120.972
1,5,9,0,20.0564,137.852,121.120
1,5,10,0,19.4202,137.788,121.268
1,5,11,0,18.7840,137.725,121.415
1,5,12,0,18.1478,137.661,121.563
1,5,13,0,17.5116,137.598,121.710
1,5,14,0,16.8754,137.534,121.858
1,5,15,0,16.2392,137.471,122.006
1,5,16,0,15.6030,137.407,122.153
1,5,17,0,14.9668,137.344,122.301
1,5,18,0,14.3306,137.280,122.448
1,5,19,0,13.6944,137.217,122.596
1,5,20,0,13.0582,137.153,122.743
1,5,21,0,12.4220,137.090,122.891
1,5,22,0,11.7858,137.026,123.039
1,5,23,0,11.1497,136.963,123.186
1,5,24,0,10.5135,136.899,123.334
1,5,25,0,9.87726,136.836,123.481
1,5,26,0,9.24107,136.772,123.629
1,5,27,0,8.60488,136.709,123.777
1,5,28,0,7.96868,136.645,123.924
1,5,29,0,7.33249,136.582,124.072
1,5,30,0,6.69630,136.518,124.219
1,5,31,0,6.06010,136.455,124.367
1,5,32,0,5.42391,136.391,124.514
1,5,33,0,4.78772,136.328,124.662
1,5,34,0,4.15152,136.264,124.810
1,5,35,0,3.51533,136.201,124.957
1,5,36,0,3.49056,136.198,124.963
1,5,37,0,3.67464,136.590,124.470
1,5,38,0,3.85872,136.982,123.977
1,5,39,0,4.04280,137.374,123.484
1,5,40,0,4.22688,137.766,122.991
1,5,41,0,4.41096,138.158,122.498
1,5,42,0,4.59504,138.550,122.005
1,5,43,0,4.77912,138.942,121.512
1,5,44,0,4.96320,139.334,121.019
1,5,45,0,5.14728,139.726,120.526
1,5,46,0,5.33136,140.118,120.033
1,5,47,0,5.51544,140.510,119.540
1,5,48,0,5.69952,140.902,119.047
1,5,49,0,5.88360,141.294,118.554
1,5,50,0,6.06769,141.686,118.061
1,5,51,0,6.25177,142.078,117.568
1,5,52,0,6.43585,142.470,117.075
1,5,53,0,6.61993,142.862,116.583
1,5,54,0,6.80401,143.254,116.090
1,5,55,0,6.98809,143.646,115.597
1,5,56,0,7.17217,144.038,115.104
1,5,57,0,7.35625,144.430,114.611
1,5,58,0,7.54033,144.822,114.118
1,5,59,0,7.72441,145.214,113.625
1,5,60,0,7.90849,145.606,113.132
1,5,61,0,8.09257,145.998,112.639
1,5,62,0,8.27665,146.390,112.146
1,5,63,0,8.46073,146.782,111.653
1,5,64,0,8.64481,147.174,111.160
1,5,65,0,8.82889,147.566,110.667
1,5,66,0,9.01297,147.958,110.174
1,5,67,0,9.19705,148.350,109.681
1,5,68,0,9.38113,148.742,109.188
1,5,69,0,9.56521,149.134,108.695
1,5,70,0,9.74929,149.526,108.202
1,5,71,0,9.93337,149.918,107.709
1,5,72,0,9.94054,149.933,107.690
1,5,73,0,10.3921,149.605,108.035
1,5,74,0,10.8437,149.277,108.380
1,5,75,0,11.2952,148.949,108.725
1,5,76,0,11.7468,148.621,109.070
1,5,77,0,12.1984,148.293,109.415
1,5,78,0,12.6500,147.964,109.760
1,5,79,0,13.1015,147.636,110.105
1,5,80,0,13.5531,147.308,110.450
1,5,81,0,14.0047,146.980,110.795
1,5,82,0,14.4562,146.652,111.140
1,5,83,0,14.9078,146.324,111.485
1,5,84,0,15.3594,145.996,111.830
1,5,85,0,15.8109,145.668,112.174
1,5,86,0,16.2625,145.340,112.519
1,5,87,0,16.7141,145.012,112.864
1,5,88,0,17.1656,144.684,113.209
1,5,89,0,17.6172,144.356,113.554
1,5,90,0,18.0688,144.027,113.899
1,5,91,0,18.5203,143.699,114.244
1,5,92,0,18.9719,143.371,114.589
1,5,93,0,19.4235,143.043,114.934
1,5,94,0,19.8751,142.715,115.279
1,5,95,0,20.3266,142.387,115.624
1,5,96,0,20.7782,142.059,115.969
1,5,97,0,21.2298,141.731,116.314
1,5,98,0,21.6813,141.403,116.659
1,5,99,0,22.1329,141.075,117.004
1,5,100,0,22.5845,140.747,117.349
1,5,101,0,23.0360,140.419,117.694
1,5,102,0,23.4876,140.090,118.039
1,5,103,0,23.9392,139.762,118.384
1,5,104,0,24.3907,139.434,118.729
1,5,105,0,24.8423,139.106,119.074
1,5,106,0,25.2939,138.778,119.419
1,5,107,0,25.7455,138.450,119.764
1,6,0,0,21.3749,156.038,97.5126
1,6,1,0,21.8265,155.710,97.8576
1,6,2,0,22.2781,155.382,98.2026
1,6,3,0,22.7296,155.054,98.5475
1,6,4,0,23.1812,154.726,98.8925
1,6,5,0,23.6328,154.398,99.2375
1,6,6,0,24.0843,154.070,99.5825
1,6,7,0,24.5359,153.742,99.9274
1,6,8,0,24.9875,153.414,100.272
1,6,9,0,25.4390,153.086,100.617
1,6,10,0,25.8906,152.758,100.962
1,6,11,0,26.3422,152.429,101.307
1,6,12,0,26.7938,152.101,101.652
1,6,13,0,27.2453,151.773,101.997
1,6,14,0,27.6969,151.445,102.342
1,6,15,0,28.1485,151.117,102.687
1,6,16,0,28.6000,150.789,103.032
1,6,17,0,29.0516,150.461,103.377
1,6,18,0,29.5032,150.133,103.722
1,6,19,0,29.9547,149.805,104.067
1,6,20,0,30.4063,149.477,104.412
1,6,21,0,30.8579,149.149,104.757
1,6,22,0,31.3094,148.821,105.102
1,6,23,0,31.7610,148.492,105.447
1,6,24,0,32.2126,148.164,105.792
1,6,25,0,32.6641,147.836,106.137
1,6,26,0,33.1157,147.508,106.482
1,6,27,0,33.5673,147.180,106.827
1,6,28,0,34.0189,146.852,107.172
1,6,29,0,34.4704,146.524,107.517
1,6,30,0,34.9220,146.196,107.862
1,6,31,0,35.3736,145.868,108.207
1,6,32,0,35.8251,145.540,108.552
1,6,33,0,36.2767,145.212,108.897
1,6,34,0,36.7283,144.884,109.242
1,6,35,0,37.1798,144.555,109.587
1,6,36,0,37.6314,144.227,109.931
1,6,37,0,37.9517,143.995,110.176
1,6,38,0,38.0991,144.333,109.634
1,6,39,0,38.2466,144.672,109.091
1,6,40,0,38.3940,145.010,108.549
1,6,41,0,38.5414,145.349,108.007
1,6,42,0,38.6889,145.688,107.464
1,6,43,0,38.8363,146.026,106.922
1,6,44,0,38.9837,146.365,106.379
1,6,45,0,39.1312,146.703,105.837
1,6,46,0,39.2786,147.042,105.295
1,6,47,0,39.4260,147.380,104.752
1,6,48,0,39.5735,147.719,104.210
1,6,49,0,39.7209,148.058,103.667
1,6,50,0,39.8683,148.396,103.125
1,6,51,0,40.0158,148.735,102.583
1,6,52,0,40.1632,149.073,102.040
1,6,53,0,40.3106,149.412,101.498
1,6,54,0,40.4580,149.750,100.956
1,6,55,0,40.6055,150.089,100.413
1,6,56,0,40.7529,150.428,99.8707
1,6,57,0,40.9003,150.766,99.3283
1,6,58,0,41.0478,151.105,98.7859
1,6,59,0,41.1952,151.443,98.2435
1,6,60,0,41.3426,151.782,97.7012
1,6,61,0,41.4901,152.120,97.1588
1,6,62,0,41.6375,152.459,96.6164
1,6,63,0,41.7849,152.798,96.0740
1,6,64,0,41.9324,153.136,95.5316
1,6,65,0,42.0798,153.475,94.9892
1,6,66,0,42.2272,153.813,94.4468
1,6,67,0,42.3747,154.152,93.9044
1,6,68,0,42.5221,154.490,93.3620
1,6,69,0,42.6695,154.829,92.8196
1,6,70,0,42.8170,155.168,92.2772
1,6,71,0,42.9644,155.506,91.7348
1,6,72,0,42.9821,155.547,91.6695
1,6,73,0,42.3489,155.561,91.8408
1,6,74,0,41.7156,155.576,92.0120
1,6,75,0,41.0824,155.590,92.1833
1,6,76,0,40.4491,155.604,92.3545
1,6,77,0,39.8158,155.619,92.5258
1,6,78,0,39.1826,155.633,92.6970
1,6,79,0,38.5493,155.648,92.8683
1,6,80,0,37.9160,155.662,93.0395
1,6,81,0,37.2828,155.677,93.2108
1,6,82,0,36.6495,155.691,93.3820
1,6,83,0,36.0162,155.705,93.5533
1,6,84,0,35.3830,155.720,93.7245
1,6,85,0,34.7497,155.734,93.8958
1,6,86,0,34.1165,155.749,94.0670
1,6,87,0,33.4832,155.763,94.2383
1,6,88,0,32.8499,155.777,94.4095
1,6,89,0,32.2167,155.792,94.5808
1,6,90,0,31.5834,155.806,94.7520
1,6,91,0,30.9501,155.821,94.9233
1,6,92,0,30.3169,155.835,95.0945
1,6,93,0,29.6836,155.849,95.2658
1,6,94,0,29.0504,155.864,95.4370
1,6,95,0,28.4171,155.878,95.6083
1,6,96,0,27.7838,155.893,95.7795
1,6,97,0,27.1506,155.907,95.9508
1,6,98,0,26.5173,155.921,96.1220
1,6,99,0,25.8840,155.936,96.2933
1,6,100,0,25.2508,155.950,96.4645
1,6,101,0,24.6175,155.965,96.6358
1,6,102,0,23.9842,155.979,96.8070
1,6,103,0,23.3510,155.993,96.9783
1,6,104,0,22.7177,156.008,97.1495
1,6,105,0,22.0845,156.022,97.3208
1,6,106,0,21.4512,156.037,97.4920
1,7,0,0,-98.4996,83.2679,132.372
1,7,1,0,-98.0872,82.9830,132.796
1,7,2,0,-97.6749,82.6982,133.219
1,7,3,0,-97.2625,82.4133,133.643
1,7,4,0,-96.8502,82.1284,134.066
1,7,5,0,-96.4378,81.8436,134.490
1,7,6,0,-96.0255,81.5587,134.913
1,7,7,0,-95.6131,81.2739,135.337
1,7,8,0,-95.2008,80.9890,135.760
1,7,9,0,-94.7884,80.7041,136.184
1,7,10,0,-94.3761,80.4193,136.607
1,7,11,0,-93.9637,80.1344,137.031
1,7,12,0,-93.5514,79.8495,137.455
1,7,13,0,-93.1390,79.5647,137.878
1,7,14,0,-92.7267,79.2798,138.302
1,7,15,0,-92.3143,78.9949,138.725
1,7,16,0,-91.9020,78.7101,139.149
1,7,17,0,-91.4896,78.4252,139.572
1,7,18,0,-91.0773,78.1403,139.996
1,7,19,0,-90.6649,77.8555,140.419
1,7,20,0,-90.2526,77.5706,140.843
1,7,21,0,-89.8402,77.2857,141.266
1,7,22,0,-89.4279,77.0009,141.690
1,7,23,0,-89.0155,76.7160,142.113
1,7,24,0,-88.6032,76.4312,142.537
1,7,25,0,-88.1908,76.1463,142.960
1,7,26,0,-87.7785,75.8614,143.384
1,7,27,0,-87.3661,75.5766,143.807
1,7,28,0,-86.9538,75.2917,144.231
1,7,29,0,-86.5414,75.0068,144.655
1,7,30,0,-86.1291,74.7220,145.078
1,7,31,0,-85.7167,74.4371,145.502
1,7,32,0,-85.3044,74.1522,145.925
1,7,33,0,-84.8920,73.8674,146.349
1,7,34,0,-84.4797,73.5825,146.772
1,7,35,0,-84.1257,73.3380,147.136
1,7,36,0,-83.9905,73.9227,146.870
1,7,37,0,-83.8554,74.5074,146.605
1,7,38,0,-83.7203,75.0921,146.340
1,7,39,0,-83.5851,75.6769,146.074
1,7,40,0,-83.4500,76.2616,145.809
1,7,41,0,-83.3148,76.8463,145.544
1,7,42,0,-83.1797,77.4311,145.279
1,7,43,0,-83.0445,78.0158,145.013
1,7,44,0,-82.9094,78.6005,144.748
1,7,45,0,-82.7742,79.1852,144.483
1,7,46,0,-82.6391,79.7700,144.217
1,7,47,0,-82.5039,80.3547,143.952
1,7,48,0,-82.3688,80.9394,143.687
1,7,49,0,-82.2336,81.5241,143.421
1,7,50,0,-82.0985,82.1089,143.156
